dominio,resolvedor,status
www.playbonds.com,190.64.84.30,"NOERROR,"
www.playfrank.com,190.64.84.30,"NOERROR,"
www.playojo.com,190.64.84.30,"NOERROR,"
www.playzee.com,190.64.84.30,"NOERROR,"
www.pokerstars.pt,190.64.84.30,"NOERROR,"
www.redbet.com,190.64.84.30,"NOERROR,"
www.redkings.com,190.64.84.30,"NOERROR,"
www.redstagcasino.eu,190.64.84.30,"NOERROR,"
www.richreels.com,190.64.84.30,"NOERROR,"
www.riverbellecasino.com,190.64.84.30,"NOERROR,"
www.royalpanda.com,190.64.84.30,"NOERROR,"
www.rockbet.com,190.64.84.30,"NOERROR,"
www.roxypalace.com,190.64.84.30,"NOERROR,"
www.royalvegascasino.com,190.64.84.30,"NOERROR,"
www.rubyfortune.com,190.64.84.30,"NOERROR,"
www.scasino.com,190.64.84.30,"NOERROR,"
www.shadowbet.com,190.64.84.30,"NOERROR,"
www.sharplotto.com,190.64.84.30,"NOERROR,"
www.slotpark.com,190.64.84.30,"NOERROR,"
www.slotocash.im,190.64.84.30,"NOERROR,"
www.slotscapital.lv,190.64.84.30,"NOERROR,"
www.slotsmillion.com,190.64.84.30,"NOERROR,"
www.slotsmagic.com,190.64.84.30,"NOERROR,"
www.sloty.com,190.64.84.30,"NOERROR,"
www.spinit.com,190.64.84.30,"NOERROR,"
www.spartanslots.com,190.64.84.30,"NOERROR,"
www.spinpalace.com,190.64.84.30,"NOERROR,"
www.spinpalacesports.com,190.64.84.30,"NOERROR,"
www.spinrider.com,190.64.84.30,"NOERROR,"
www.spinupcasino.com,190.64.84.30,"NOERROR,"
www.sportimba.com,190.64.84.30,"NOERROR,"
www.sportingbet.com,190.64.84.30,"NOERROR,"
www.sportium.es,190.64.84.30,"NOERROR,"
www.starvegas.es,190.64.84.30,"NOERROR,"
www.sunvegascasino.com,190.64.84.30,"NOERROR,"
www.suertia.es,190.64.84.30,"NOERROR,"
www.superiorcasino.com,190.64.84.30,"NOERROR,"
www.tastybingo.com,190.64.84.30,"NOERROR,"
www.thelotter.com,190.64.84.30,"NOERROR,"
www.thepokerpractice.com,190.64.84.30,"NOERROR,"
www.thisisvegas.com,190.64.84.30,"NOERROR,"
www.titancasino.com,190.64.84.30,"NOERROR,"
www.tombola.es,190.64.84.30,TIMEOUT
www.totosi.it,190.64.84.30,"NOERROR,"
www.unibet.com,190.64.84.30,"NOERROR,"
www.uniquecasino.com,190.64.84.30,"NOERROR,"
www.vegasdays.com,190.64.84.30,"NOERROR,"
www.vegaspalmscasino.com,190.64.84.30,"NOERROR,"
www.vegasred.com,190.64.84.30,"NOERROR,"
www.vegasparadise.com,190.64.84.30,"NOERROR,"
www.vernons.com,190.64.84.30,"NOERROR,"
www.videoslots.com,190.64.84.30,"NOERROR,"
www.virgingames.com,190.64.84.30,"NOERROR,"
www.villento.com,190.64.84.30,"NOERROR,"
www.yakocasino.com,190.64.84.30,"NOERROR,"
www.vivelasuerte.es,190.64.84.30,"NOERROR,"
www.yocasino.es,190.64.84.30,"NOERROR,"
www.yukongoldcasino.eu,190.64.84.30,"NOERROR,"
www.zamba.co,190.64.84.30,"NOERROR,"
www.zodiaccasino.com,190.64.84.30,"NOERROR,"
www.20bet.com,190.64.84.30,"NOERROR,"
www.188bet.com,190.64.84.30,"NOERROR,"
www.32red.com,190.64.84.30,"NOERROR,"
www.7sultanscasino.com,190.64.84.30,"NOERROR,"
www.888.com,190.64.84.30,"NOERROR,"
www.888.es,190.64.84.30,"NOERROR,"
www.888casino.es,190.64.84.30,"NOERROR,"
www.888ladies.com,190.64.84.30,"NOERROR,"
www.888games.com,190.64.84.30,"NOERROR,"
www.aladdinsgoldcasino.com,190.64.84.30,"NOERROR,"
www.aconcaguapoker.es,190.64.84.30,"NOERROR,"
www.allbritishcasino.com,190.64.84.30,"NOERROR,"
www.alljackpotscasino.com,190.64.84.30,"NOERROR,"
www.allslotscasino.com,190.64.84.30,"NOERROR,"
www.apuesta24.com,190.64.84.30,"NOERROR,"
www.aspers.com,190.64.84.30,"NOERROR,"
www.askgamblers.com,190.64.84.30,"NOERROR,"
www.bcgame.top,190.64.84.30,"NOERROR,"
www.bet-at.eu,190.64.84.30,"NOERROR,"
www.bet.pt,190.64.84.30,"NOERROR,"
www.bet593.ec,190.64.84.30,"NOERROR,"
www.bet777.es,190.64.84.30,"NOERROR,"
www.betboro.com,190.64.84.30,"NOERROR,"
www.betcasinograndbay.com,190.64.84.30,"NOERROR,"
www.betchan.com,190.64.84.30,"NOERROR,"
www.betchain.com,190.64.84.30,"NOERROR,"
www.betcris.com,190.64.84.30,"NOERROR,"
www.betesporte.com,190.64.84.30,"NOERROR,"
www.betfred.com,190.64.84.30,"NOERROR,"
www.betika.com,190.64.84.30,"NOERROR,"
www.betmotion.com,190.64.84.30,"NOERROR,"
www.betlive.com/ka,190.64.84.30,"NOERROR,"
www.betplatino.com,190.64.84.30,"NXDOMAIN,"
www.betsafe.com,190.64.84.30,"NOERROR,"
www.betsson.com,190.64.84.30,"NOERROR,"
www.betstars.com,190.64.84.30,"NOERROR,"
www.betway.es,190.64.84.30,"NOERROR,"
www.betway.lat,190.64.84.30,"NOERROR,"
www.bingo.com,190.64.84.30,"NOERROR,"
www.bodog.com,190.64.84.30,"NOERROR,"
www.bodog.eu,190.64.84.30,"NOERROR,"
www.botemania.es,190.64.84.30,"NOERROR,"
www.bovada.lv,190.64.84.30,"NOERROR,"
www.box24casino.com,190.64.84.30,"NOERROR,"
www.boylesports.com,190.64.84.30,"NOERROR,"
www.bronzecasino.com,190.64.84.30,"NOERROR,"
www.buckybingo.co.uk,190.64.84.30,"NOERROR,"
www.buzzluck.com,190.64.84.30,"NOERROR,"
www.bwin.com,190.64.84.30,"NOERROR,"
www.bwin.es,190.64.84.30,"NOERROR,"
www.caesarscasino.com,190.64.84.30,"NOERROR,"
www.caliente.mx,190.64.84.30,"NOERROR,"
www.canbet.com,190.64.84.30,"NOERROR,"
www.cardschat.com,190.64.84.30,"NOERROR,"
www.carltonbingo.com,190.64.84.30,"NOERROR,"
www.cashmio.com,190.64.84.30,"NOERROR,"
www.casimba.com,190.64.84.30,"NOERROR,"
www.casino-estrellas.com,190.64.84.30,"NOERROR,"
www.casino.com,190.64.84.30,"NOERROR,"
www.casino777.be,190.64.84.30,"NOERROR,"
www.casino777.es,190.64.84.30,"NOERROR,"
www.casinoaction.com,190.64.84.30,"NOERROR,"
vegas.williamhill.com,190.64.84.30,"NOERROR,"
www.888casino.com,190.64.84.30,"NOERROR,"
www.europacasino.com,190.64.84.30,"NOERROR,"
www.roxypalace.com,190.64.84.30,"NOERROR,"
www.grandonline.com,190.64.84.30,"NOERROR,"
www.pokerstars.com,190.64.84.30,"NOERROR,"
www.mnr.gov.cn,190.64.84.30,TIMEOUT
www.onlinegambling.com,190.64.84.30,"SERVFAIL,"
www.pokerstars.com,190.64.84.30,"NOERROR,"
www.spinpalace.com,190.64.84.30,"NOERROR,"
www.sportingbet.com,190.64.84.30,"NOERROR,"
www.betfair.com,190.64.84.30,"NOERROR,"
www.888casino.com,190.64.84.30,"NOERROR,"
www.casinotropez.com,190.64.84.30,"NOERROR,"
www.casino.com,190.64.84.30,"NOERROR,"
www.europacasino.com,190.64.84.30,"NOERROR,"
www.gambling.com,190.64.84.30,"NOERROR,"
www.goldenpalace.com,190.64.84.30,"NOERROR,"
vocesenlibertad.com,190.64.84.30,TIMEOUT
caminic.com,190.64.84.30,"SERVFAIL,"
www.radiomaria.org.ni,190.64.84.30,TIMEOUT
asodenic.org.ni,190.64.84.30,TIMEOUT
grupovenancia.org,190.64.84.30,"SERVFAIL,"
www.allactionhost.com/es-ni/web-hosting,190.64.84.30,"SERVFAIL,"
apen.org.ni,190.64.84.30,"NXDOMAIN,"
puntos.org.ni,190.64.84.30,"NOERROR,"
alpha66.org,190.64.84.30,"NOERROR,"
www.alpha66.org,190.64.84.30,"SERVFAIL,"
www.alpha66.org,190.64.84.30,TIMEOUT
www.abelsierramadero.com,190.64.84.30,TIMEOUT
www.consensocubano.org,190.64.84.30,"SERVFAIL,"
https:911truth.org,190.64.84.30,"SERVFAIL,"
alpha66.org,190.64.84.30,"NXDOMAIN,"
www.cubamemorial.net,190.64.84.30,"SERVFAIL,"
www.miscelaneasdecuba.net,190.64.84.30,"SERVFAIL,"
www.miscelaneasdecuba.net,190.64.84.30,"NOERROR,"
miscelaneasdecuba.net,190.64.84.30,"NOERROR,"
miscelaneasdecuba.net,190.64.84.30,"NOERROR,"
www.betfair.com,190.64.84.30,"NOERROR,"
www.888casino.com,190.64.84.30,"NOERROR,"
en-ville.orange.fr,190.64.84.30,"NOERROR,"
example.domain.com,190.64.84.30,"NOERROR,"
docs.domain.com,190.64.84.30,"NOERROR,"
archivos.domain.com,190.64.84.30,TIMEOUT
www.sedem.org.gt,190.64.84.30,"NOERROR,"
www.frmt.org,190.64.84.30,"SERVFAIL,"
extratorrent.cc,190.64.84.30,"SERVFAIL,"
www.serpaj.org,190.64.84.30,"NOERROR,"
www.metacafe.com,190.64.84.30,"SERVFAIL,"
www.atimes.com,190.64.84.30,"SERVFAIL,"
www.asstr.org,190.64.84.30,TIMEOUT
www.topcities.com,190.64.84.30,TIMEOUT
www.elmundo.com.ve,190.64.84.30,TIMEOUT
www.religioustolerance.org,190.64.84.30,"SERVFAIL,"
www.wikispaces.com,190.64.84.30,"SERVFAIL,"
check.googlezip.net/connect,190.64.84.30,"NOERROR,"
check.googlezip.net,190.64.84.30,"NXDOMAIN,"
bloquedearmas.com,190.64.84.30,"NOERROR,"
extratorrent.cc,190.64.84.30,"NOERROR,"
www.topcities.com,190.64.84.30,TIMEOUT
rates.airtm.io,190.64.84.30,"SERVFAIL,"
diariodecaracas.com,190.64.84.30,"NOERROR,"
w3.ibm.com/developer/hacktoberfest,190.64.84.30,"NOERROR,"
www.patria.org.ve,190.64.84.30,TIMEOUT
thepiratebay.se,190.64.84.30,"SERVFAIL,"
www.fgmnetwork.org,190.64.84.30,TIMEOUT
www.kazaa.com,190.64.84.30,TIMEOUT
shareaza.com,190.64.84.30,"SERVFAIL,"
www.malware.com,190.64.84.30,TIMEOUT
www.diariouno.net.ar,190.64.84.30,"SERVFAIL,"
premiumhentaiclub.co,190.64.84.30,"NOERROR,"
www.mapuchenative.com,190.64.84.30,"NOERROR,"
www.bet365.com,190.64.84.30,"SERVFAIL,"
www.juegaenlinea.com,190.64.84.30,"NOERROR,"
www.diarioextra.com.ar,190.64.84.30,"NOERROR,"
clarin.com.ar,190.64.84.30,"SERVFAIL,"
www.serpaj.org,190.64.84.30,"NOERROR,"
www.diarioaccion.com.ar,190.64.84.30,"SERVFAIL,"
www.agendadelasmujeres.com.ar,190.64.84.30,"SERVFAIL,"
